train_accuracy,train_loss,test_accuracy,test_loss
0.38089823722839355,1.091308832168579,0.36690646409988403,1.0899103879928589
0.6191017627716064,0.9752191305160522,0.6752312183380127,0.8714839816093445
0.6193860173225403,0.9043223857879639,0.6752312183380127,0.8324238657951355
0.1870380938053131,2.0326573848724365,0.11408016085624695,2.15098237991333
0.6193860173225403,0.8908674120903015,0.6752312183380127,0.801594614982605
0.6193860173225403,0.9415940642356873,0.6752312183380127,0.8283554911613464
0.6191017627716064,0.9198710918426514,0.6752312183380127,0.8165966868400574
0.6191017627716064,0.9030190706253052,0.6752312183380127,0.8163049221038818
0.6191017627716064,0.9030113816261292,0.6752312183380127,0.8287094235420227
0.6191017627716064,0.9060439467430115,0.6752312183380127,0.8406980037689209
0.6191017627716064,0.901587724685669,0.6752312183380127,0.8386770486831665
0.6191017627716064,0.8927274942398071,0.6752312183380127,0.8303251266479492
0.6191017627716064,0.8733417391777039,0.6752312183380127,0.8052093386650085
0.6191017627716064,0.8571269512176514,0.6752312183380127,0.7774549126625061
0.6191017627716064,0.8398970365524292,0.6752312183380127,0.7577717900276184
0.6191017627716064,0.8163158893585205,0.6752312183380127,0.7244275808334351
0.6245025396347046,0.7987593412399292,0.6793422698974609,0.7006544470787048
0.6611711382865906,0.7870868444442749,0.7163411974906921,0.690346896648407
0.6645821332931519,0.7759484648704529,0.7368962168693542,0.6740628480911255
0.6864696145057678,0.7530390620231628,0.7399794459342957,0.6588490009307861
0.7003979682922363,0.7307402491569519,0.7595067024230957,0.6379656195640564
0.7038089632987976,0.7234572172164917,0.7759506702423096,0.6227468252182007
0.6904491186141968,0.7177256345748901,0.7687564492225647,0.6265800595283508
0.710062563419342,0.7049742937088013,0.7852004170417786,0.6007218956947327
0.7163161039352417,0.6917451024055481,0.7923946380615234,0.5909303426742554
0.7154633402824402,0.6897922158241272,0.7934224009513855,0.5915783643722534
0.7137578129768372,0.6811626553535461,0.789311408996582,0.5696300864219666
0.7242751717567444,0.6648328900337219,0.797533392906189,0.5592446327209473
0.7259806990623474,0.6572462916374207,0.8036999106407166,0.5514479875564575
0.7242751717567444,0.656556248664856,0.7923946380615234,0.5491692423820496
0.7276861667633057,0.6495294570922852,0.8016443848609924,0.5471215844154358
0.7299602031707764,0.6372867822647095,0.80781090259552,0.5373016595840454
0.7359294891357422,0.6275773644447327,0.8098663687705994,0.5286420583724976
0.737919270992279,0.6246753334999084,0.80781090259552,0.5277191996574402
0.7319499850273132,0.6283300518989563,0.7944501638412476,0.533606231212616
0.7356452345848083,0.6260212659835815,0.797533392906189,0.5413801074028015
0.7370665073394775,0.6071723699569702,0.7995889186859131,0.5285263657569885
0.7484366297721863,0.5921876430511475,0.8108941316604614,0.5179886221885681
0.7401933073997498,0.6033303141593933,0.78828364610672,0.5312426090240479
0.7478681206703186,0.5981377959251404,0.8108941316604614,0.5239323973655701
0.7561114430427551,0.5693739056587219,0.806783139705658,0.5097417235374451
0.762080729007721,0.571273684501648,0.806783139705658,0.5171234607696533
0.7626492381095886,0.5646184086799622,0.8139773607254028,0.5085579752922058
0.7671972513198853,0.5440272688865662,0.8191161155700684,0.49290910363197327
0.7683342695236206,0.5527217388153076,0.8026721477508545,0.511201798915863
0.7700397968292236,0.5499799251556396,0.8129496574401855,0.5140106081962585
0.795054018497467,0.5204595923423767,0.8150051236152649,0.4984322786331177
0.7976123094558716,0.5231907963752747,0.80781090259552,0.5090528130531311
0.7902216911315918,0.5136185884475708,0.8201438784599304,0.5049944519996643
0.8041501045227051,0.4889741539955139,0.8119218945503235,0.48900842666625977
0.808129608631134,0.4915332496166229,0.8108941316604614,0.501266360282898
0.8032973408699036,0.4878948926925659,0.8232271075248718,0.5076558589935303
0.8234792351722717,0.46212440729141235,0.8057553768157959,0.49102532863616943
0.8257532715797424,0.4504660964012146,0.80781090259552,0.4917900860309601
0.8214894533157349,0.46213722229003906,0.8314491510391235,0.5096821784973145
0.8217737078666687,0.4674966335296631,0.7923946380615234,0.5245482325553894
0.8311540484428406,0.4286819398403168,0.8221994042396545,0.4934762716293335
0.8351336121559143,0.42046672105789185,0.8376156091690063,0.493280291557312
0.8305855393409729,0.4287163019180298,0.806783139705658,0.5042991638183594
0.8516202569007874,0.38768208026885986,0.8335046172142029,0.4846463203430176
0.8490619659423828,0.40166953206062317,0.8293936252593994,0.5120438933372498
0.8436611890792847,0.40932750701904297,0.7821171879768372,0.5281195044517517
0.8683911561965942,0.35694795846939087,0.8150051236152649,0.4925259053707123
0.8425241708755493,0.40000131726264954,0.8324768543243408,0.5251771211624146
0.8604320883750916,0.3735131323337555,0.806783139705658,0.5104219317436218
0.8774871826171875,0.35295408964157104,0.8108941316604614,0.4980665147304535
0.8715178966522217,0.3443584740161896,0.8324768543243408,0.4979862868785858
0.8737919330596924,0.328185111284256,0.8335046172142029,0.4924437999725342
0.8723706603050232,0.32569238543510437,0.8232271075248718,0.5120366811752319
0.8945423364639282,0.2957071363925934,0.8191161155700684,0.526548445224762
0.8880045413970947,0.3058398365974426,0.8139773607254028,0.5518545508384705
0.8996589183807373,0.2810858190059662,0.8150051236152649,0.5397477149963379
0.8942580819129944,0.2943249046802521,0.8314491510391235,0.5584385991096497
0.9005116820335388,0.27231284976005554,0.8026721477508545,0.5533890724182129
0.905912458896637,0.2703647017478943,0.8088386654853821,0.5707858800888062
0.9118817448616028,0.2521275579929352,0.816032886505127,0.5631729364395142
0.9096077084541321,0.2509997487068176,0.8088386654853821,0.5594075322151184
0.9118817448616028,0.2414751499891281,0.8232271075248718,0.5694931745529175
0.9204093217849731,0.22343742847442627,0.8211716413497925,0.5784043073654175
0.9169982671737671,0.22794483602046967,0.8006166219711304,0.5940698385238647
0.926378607749939,0.20964013040065765,0.8180884122848511,0.6007598042488098
0.9272313714027405,0.21102996170520782,0.8191161155700684,0.6151174306869507
0.9255258440971375,0.2132817655801773,0.8098663687705994,0.6130396127700806
0.9277998805046082,0.20496511459350586,0.8088386654853821,0.6319695115089417
0.9329164028167725,0.18943490087985992,0.8098663687705994,0.6015716791152954
0.9363274574279785,0.18385504186153412,0.8129496574401855,0.5960802435874939
0.9357589483261108,0.18730732798576355,0.8232271075248718,0.6288145184516907
0.941159725189209,0.17218634486198425,0.8098663687705994,0.6149232983589172
0.9400227665901184,0.169298455119133,0.8026721477508545,0.6348385810852051
0.9440022706985474,0.1619912087917328,0.8232271075248718,0.6531299352645874
0.9440022706985474,0.1607111245393753,0.8150051236152649,0.6526070237159729
0.9462763071060181,0.15148116648197174,0.8108941316604614,0.6625626683235168
0.9462763071060181,0.1506633758544922,0.8057553768157959,0.6776332855224609
0.9468448162078857,0.1461452841758728,0.8047276735305786,0.6712124943733215
0.948550283908844,0.141778364777565,0.8191161155700684,0.6744400858879089
0.9494030475616455,0.13637897372245789,0.8150051236152649,0.6741195917129517
0.9499715566635132,0.13401634991168976,0.8108941316604614,0.6805824041366577
0.9505400657653809,0.13231705129146576,0.8108941316604614,0.6904453635215759
0.9511085748672485,0.12935125827789307,0.8108941316604614,0.6941269636154175
0.95196133852005,0.12733925879001617,0.8150051236152649,0.699037492275238
